"1806631404","1806631423","DCH","US","United States of America","New Mexico","Albuquerque"
"1806645236","1806645236","PUB","US","United States of America","Florida","Lauderhill"
"1806660204","1806660214","DCH","US","United States of America","New York","Buffalo"
"1806670857","1806670857","VPN","US","United States of America","New York","Buffalo"
"1806686297","1806686297","DCH","US","United States of America","New York","Buffalo"
"1806692801","1806692801","DCH","US","United States of America","New York","Buffalo"
"1806905371","1806905371","DCH","US","United States of America","Washington","Seattle"
"1806922297","1806922299","DCH","US","United States of America","Washington","Seattle"
"1807058037","1807058037","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"1807064880","1807064894","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"1807373656","1807373656","PUB","US","United States of America","Texas","Austin"
"1807693640","1807693672","DCH","US","United States of America","Texas","Dallas"
"1815911296","1815911551","VPN","US","United States of America","New York","New York City"
"1815989425","1815989452","DCH","US","United States of America","Texas","Dallas"
"1820352554","1820352554","PUB","IE","Ireland","Dublin","Dublin"
"1820468245","1820468245","PUB","IE","Ireland","Dublin","Dublin"
"1820527809","1820527809","PUB","IE","Ireland","Dublin","Dublin"
"1820902974","1820903030","DCH","ID","Indonesia","Jakarta Raya","Jakarta"
"1820999739","1820999739","WEB","US","United States of America","Virginia","Dulles"
"1822758193","1822758197","DCH","US","United States of America","Illinois","Chicago"
"1822770528","1822770530","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"1822777719","1822777728","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"1822786651","1822786651","DCH","US","United States of America","California","Los Angeles"
"1822801677","1822801677","VPN","US","United States of America","California","Los Angeles"
"1822811478","1822811501","PUB","FR","France","Ile-de-France","Paris"
"1822867986","1822867986","PUB","US","United States of America","Washington","Seattle"
"1823408821","1823408888","DCH","US","United States of America","Pennsylvania","Philadelphia"
"1823809911","1823809911","WEB","US","United States of America","California","Los Angeles"
"1824248989","1824248989","PUB","US","United States of America","California","Westlake Village"
"1833217539","1833217554","DCH","RU","Russian Federation","Murmanskaya oblast'","Murmansk"
"1833377728","1833377777","DCH","DE","Germany","Hessen","Frankfurt am Main"
"1834809526","1834809533","DCH","RS","Serbia","Beograd","Belgrade"
"1834930313","1834930344","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"1835636736","1835638527","DCH","LU","Luxembourg","Luxembourg","Luxembourg"
"1835772118","1835772118","PUB","DE","Germany","Hessen","Frankfurt am Main"
"1835873557","1835873557","PUB","IR","Iran (Islamic Republic of)","Sistan va Baluchestan","Sabz"
"1835943713","1835943714","DCH","UA","Ukraine","Sevastopol","Sevastopol"
"1835948132","1835948132","PUB","UA","Ukraine","Sevastopol","Sevastopol"
"1836614925","1836614925","DCH","SE","Sweden","Stockholms lan","Stockholm"
"1836629490","1836629490","PUB","RU","Russian Federation","Moskva","Moscow"
"1836718542","1836718542","PUB","AU","Australia","New South Wales","Sydney"
"1836838802","1836838802","PUB","SG","Singapore","Singapore","Singapore"
"1839207795","1839207795","PUB","BG","Bulgaria","Sofia (stolitsa)","Sofia"
"1839226349","1839226349","PUB","BG","Bulgaria","Sofia (stolitsa)","Sofia"
"1839605364","1839605364","PUB","JP","Japan","Tokyo","Tokyo"
"1839808991","1839808992","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Maidenhead"
"1840020834","1840020835","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"1841449290","1841449290","DCH","RU","Russian Federation","Tverskaya oblast'","Tver'"
"1841594685","1841594685","PUB","RU","Russian Federation","Udmurtskaya Respublika","Kama"
"1841632176","1841632243","DCH","KZ","Kazakhstan","Almaty","Almaty"
"1841858657","1841858657","PUB","RU","Russian Federation","Moskva","Moscow"
"1841862391","1841862391","PUB","RU","Russian Federation","Moskva","Moscow"
"1841938104","1841938109","DCH","KG","Kyrgyzstan","Bishkek Shaary","Bishkek"
"1842199425","1842199427","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"1842342328","1842342328","PUB","RU","Russian Federation","Kaliningradskaya oblast'","Kaliningrad"
"1843610153","1843610169","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy"
"1843614931","1843614934","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy"
"1843619939","1843619944","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy"
"1843624406","1843624413","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy"
"1843725088","1843725088","PUB","UA","Ukraine","Chernivetska oblast","Ropcha"
"1843728251","1843728251","PUB","UA","Ukraine","Kyiv","Kyiv"
"1843732150","1843732150","PUB","UA","Ukraine","Chernivetska oblast","Chernivtsi"
"1844018697","1844018698","DCH","IT","Italy","Piemonte","Rivoli"
"1844152528","1844152559","DCH","DE","Germany","Nordrhein-Westfalen","Gutersloh"
"1844280329","1844280329","DCH","AZ","Azerbaijan","Baki","Baku"
"1844340777","1844340777","PUB","RU","Russian Federation","Tverskaya oblast'","Toropets"
"1844972544","1844972546","DCH","RU","Russian Federation","Moskva","Zelenograd"
"1844983394","1844983394","VPN","RU","Russian Federation","Moskva","Zelenograd"
"1845012032","1845012032","PUB","RU","Russian Federation","Moskva","Zelenograd"
"1845034992","1845034992","PUB","RU","Russian Federation","Tyumenskaya oblast'","Tyumen'"
"1848311212","1848311305","DCH","CN","China","Shanghai","Shanghai"
"1850917500","1850917517","DCH","CN","China","Fujian","Zhangzhou"
"1851647165","1851647165","PUB","PK","Pakistan","Sindh","Karachi"
"1857307904","1857308159","DCH","CN","China","Shanxi","Yangquan"
"1861174303","1861174303","PUB","ID","Indonesia","Jakarta Raya","Jakarta"
"1868253814","1868253814","PUB","SG","Singapore","Singapore","Singapore"
"1870527827","1870527828","DCH","IN","India","Maharashtra","Mumbai"
"1873969630","1873969641","DCH","CN","China","Hubei","Huangshi"
"1877055497","1877055497","DCH","CN","China","Hebei","Zhangjiakou"
"1877401665","1877401665","PUB","CN","China","Guangdong","Guangzhou"
"1883392112","1883392112","PUB","CN","China","Hainan","Haikou"
"1885206527","1885206527","PUB","CN","China","Guangdong","Dongguan"
"1889559248","1889559248","VPN","KR","Korea (the Republic of)","Daejeon-gwangyeoksi","Daejeon"
"1894405632","1894405639","DCH","CN","China","Shandong","Linyi"
"1897136210","1897136290","DCH","AU","Australia","Victoria","Melbourne"
"1897960320","1897960327","DCH","JP","Japan","Tokyo","Tokyo"
"1898744726","1898745831","DCH","CN","China","Beijing","Beijing"
"1899868823","1899868873","DCH","TW","Taiwan (Province of China)","Taichung","Taichung"
"1899879617","1899879617","DCH","TW","Taiwan (Province of China)","Taichung","Taichung"
"1900948077","1900948093","DCH","CN","China","Guangdong","Dongguan"
"1902925946","1902926079","DCH","CN","China","Guangdong","Shenzhen"
"1903816958","1903816959","DCH","CN","China","Shandong","Dezhou"
"1908662399","1908662400","PUB","CN","China","Jiangxi","Ganzhou"
"1912292723","1912292757","DCH","CN","China","Chongqing","Chongqing"
"1916860855","1916860876","DCH","CN","China","Beijing","Beijing"
"1919298630","1919298630","PUB","CN","China","Anhui","Ma'anshan"
"1919583837","1919583837","DCH","CN","China","Anhui","Chizhou"
"1920003533","1920003533","PUB","HK","Hong Kong","Hong Kong","Hong Kong"
"1921407100","1921407141","DCH","BD","Bangladesh","Dhaka","Dhaka"
"1923099648","1923099695","DCH","JP","Japan","Osaka","Osaka"
"1925615096","1925615103","DCH","PH","Philippines","National Capital Region","Manila"
"1927752060","1927752060","PUB","CN","China","Jiangsu","Nantong"
"1927835042","1927835042","PUB","CN","China","Jiangsu","Nantong"
"1931249726","1931249726","PUB","CN","China","Shandong","Qingdao"
"1932640480","1932640678","DCH","CN","China","Henan","Nanyang"
"1934100938","1934100938","PUB","VN","Viet Nam","Ba Ria - Vung Tau","Vung Tau"
"1938322447","1938322447","VPN","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul"
"1941640755","1941640755","PUB","MY","Malaysia","Pulau Pinang","George Town"
"1943176651","1943176651","PUB","CN","China","Zhejiang","Jinhua"
"1944972941","1944972941","PUB","CN","China","Zhejiang","Shaoxing"
"1949449984","1949450239","DCH","JP","Japan","Tokyo","Tokyo"
"1950257740","1950257740","PUB","CN","China","Zhejiang","Hangzhou"
"1952218629","1952218629","DCH","TW","Taiwan (Province of China)","Taipei","Taipei"
"1954842789","1954842789","SES","CN","China","Hebei","Zhangjiakou"
"1959415584","1959415599","DCH","DE","Germany","Bayern","Nuremberg"
"1959482926","1959482950","DCH","DE","Germany","Bayern","Nuremberg"
"1959544993","1959545017","DCH","CN","China","Beijing","Beijing"
"1959700460","1959700462","DCH","AU","Australia","Queensland","Brisbane"
"1962828563","1962828563","PUB","ID","Indonesia","Jakarta Raya","Jakarta"
"1964608000","1964608255","DCH","CN","China","Fujian","Xiamen"
"1966188288","1966188543","DCH","CN","China","Shanghai","Shanghai"
"1966693862","1966693862","PUB","CN","China","Anhui","Huaibei"
"1967600063","1967600127","DCH","CN","China","Anhui","Hefei"
"1968770221","1968770221","PUB","CN","China","Jiangsu","Nanjing"
"1970927091","1970927092","PUB","FR","France","Ile-de-France","Paris"
"1981329194","1981329309","DCH","CN","China","Sichuan","Chengdu"
"1981501725","1981502463","DCH","JP","Japan","Tokyo","Tokyo"
"1984153421","1984153421","DCH","NZ","New Zealand","Canterbury","Timaru"
"1984725684","1984725684","PUB","CN","China","Shanxi","Jincheng"
"1986736008","1986736008","PUB","HK","Hong Kong","Hong Kong","Hong Kong"
"1989545266","1989545266","PUB","TW","Taiwan (Province of China)","Taipei","Taipei"
"1989575243","1989575243","PUB","TW","Taiwan (Province of China)","Taipei","Taipei"
"1989603181","1989603181","PUB","TW","Taiwan (Province of China)","Taipei","Taipei"
"1992375778","1992375778","PUB","JP","Japan","Tokyo","Tokyo"
"1996694973","1996694973","PUB","CN","China","Shanghai","Shanghai"
"1997262149","1997262151","DCH","US","United States of America","Colorado","Greenwood Village"
"1998016182","1998016408","DCH","CN","China","Guangdong","Shenzhen"
"1998337040","1998337046","DCH","HK","Hong Kong","Hong Kong","Hong Kong"
"1998356880","1998356880","PUB","HK","Hong Kong","Hong Kong","Hong Kong"
"1998415638","1998415936","DCH","CN","China","Guangdong","Guangzhou"
"1999250988","1999250988","PUB","SG","Singapore","Singapore","Singapore"
"2000651225","2000651226","PUB","PK","Pakistan","Sindh","Karachi"
"2001824798","2001824912","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"2002558827","2002558827","PUB","PH","Philippines","National Capital Region","Mandaluyong City"
"2005298939","2005298939","PUB","CN","China","Guangdong","Maoming"
"2009706355","2009706355","VPN","KR","Korea (the Republic of)","Gyeonggi-do","Seongnam"
"2013053789","2013053789","DCH","IN","India","Haryana","Gurgaon"
"2013055235","2013055236","PUB","IN","India","Haryana","Gurgaon"
"2013056957","2013056957","PUB","IN","India","Haryana","Gurgaon"
"2013060303","2013060304","PUB","IN","India","Haryana","Gurgaon"
"2014860038","2014860406","DCH","CN","China","Guangdong","Shenzhen"
"2014969458","2014969461","DCH","CN","China","Guangdong","Shenzhen"
"2015183418","2015183418","PUB","PH","Philippines","Pampanga","Angeles City"
"2016589177","2016589177","PUB","BD","Bangladesh","Dhaka","Dhaka"
"2018321191","2018321191","PUB","CN","China","Guangdong","Shenzhen"
"2018451419","2018451419","PUB","CN","China","Guangdong","Shenzhen"
"2018833152","2018833237","DCH","CN","China","Guangdong","Dongguan"
"2019110455","2019110455","VPN","PH","Philippines","National Capital Region","Makati"
"2030191898","2030191898","VPN","JP","Japan","Tokyo","Tokyo"
"2032416137","2032416320","DCH","CN","China","Beijing","Beijing"
"2032744453","2032744486","DCH","CN","China","Zhejiang","Hangzhou"
"2033733888","2033734143","DCH","CN","China","Nei Mongol","Wuhai"
"2036295084","2036295167","DCH","JP","Japan","Tokyo","Tokyo"
"2039750390","2039750390","VPN","KR","Korea (the Republic of)","Gyeonggi-do","Seongnam"
"2042895288","2042896592","DCH","CN","China","Zhejiang","Hangzhou"
"2043547715","2043547715","PUB","CN","China","Fujian","Zhangzhou"
"2046888296","2046888319","DCH","JP","Japan","Tokyo","Tokyo"
"2049900806","2049900806","VPN","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul"
"2053360431","2053360528","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul"
"2055316784","2055316784","PUB","JP","Japan","Yamaguchi","Kagawa"
"2059271680","2059271935","DCH","CN","China","Hubei","Yichang"
"2061370368","2061370483","DCH","JP","Japan","Tokyo","Tokyo"
"2062284248","2062284248","PUB","CN","China","Zhejiang","Hangzhou"
"2063127957","2063128619","DCH","SG","Singapore","Singapore","Singapore"
"2067284175","2067284175","PUB","CN","China","Beijing","Beijing"
"2070679458","2070679458","PUB","ID","Indonesia","Jakarta Raya","Jakarta"
"2070863321","2070863321","PUB","TW","Taiwan (Province of China)","Hsinchu","Hsinchu"
"2073710848","2073711103","DCH","CN","China","Zhejiang","Wenzhou"
"2075540431","2075540432","PUB","CN","China","Hebei","Zhangjiakou"
"2077149779","2077149929","DCH","CN","China","Shanghai","Shanghai"
"2080146192","2080146199","DCH","IN","India","Maharashtra","Mumbai"
"2081452133","2081452133","PUB","CN","China","Beijing","Beijing"
"2084744300","2084744300","PUB","IN","India","Maharashtra","Mumbai"
"2085701889","2085701889","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"2088735474","2088735474","PUB","CN","China","Beijing","Beijing"
"2090649865","2090649865","PUB","SG","Singapore","Singapore","Singapore"
"2093904655","2093909466","DCH","CN","China","Beijing","Beijing"
"2094978309","2094978729","DCH","CN","China","Shanghai","Shanghai"
"2097491136","2097491143","DCH","PH","Philippines","National Capital Region","Pasay"
"2098675406","2098675406","VPN","IN","India","Sikkim","Rangpo"
"2102367070","2102367092","DCH","CN","China","Fujian","Sanming"
"2104431104","2104431359","DCH","CN","China","Zhejiang","Ningbo"
"2106497380","2106497380","VPN","KR","Korea (the Republic of)","Gyeonggi-do","Seongnam"
"2113755912","2113755912","DCH","US","United States of America","Arizona","Phoenix"
"2123355392","2123355455","DCH","JP","Japan","Tokyo","Tokyo"
"2147580859","2147580861","DCH","DE","Germany","Hessen","Frankfurt am Main"
"2147612834","2147612834","VPN","US","United States of America","California","Los Angeles"
"2148450761","2148450762","PUB","US","United States of America","Virginia","Ashburn"
"2153409024","2153409279","VPN","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires"
