"908568628","908569215","DCH","CA","Canada","Quebec","Montreal","OVH Hosting Inc.","ovh.com","DCH","16276","OVH SAS","1","-","-"
"909003805","909003812","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"910287730","910287923","DCH","JP","Japan","Tokyo","Tokyo","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"910378734","910378789","DCH","US","United States of America","California","San Francisco","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"910465876","910467095","DCH","US","United States of America","Oregon","Portland","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"910616553","910616553","PUB","US","United States of America","Oregon","Portland","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"910826321","910826321","PUB","IE","Ireland","Dublin","Dublin","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"910973577","910973577","PUB","IE","Ireland","Dublin","Dublin","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"911157521","911157521","PUB","AU","Australia","New South Wales","Sydney","Amazon Corporate Services Pty Ltd","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"911252381","911252432","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"911311001","911311035","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"911370600","911370600","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"911458039","911458056","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"911589787","911590193","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"911684491","911684513","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"911773721","911773750","DCH","US","United States of America","Virginia","Ashburn","Amazon.com Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"911842191","911842216","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"911890509","911890625","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"911932436","911932504","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"911972085","911972258","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"912041159","912041165","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"912095416","912095416","PUB","DE","Germany","Hessen","Frankfurt am Main","A100 ROW GmbH","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"912132544","912132623","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"912201694","912201694","PUB","JP","Japan","Tokyo","Tokyo","Amazon Data Services Japan","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"913581827","913581827","PUB","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"915446319","915446319","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"915529094","915529245","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"915611669","915611910","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"915739752","915739752","PUB","US","United States of America","Oregon","Portland","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"915793649","915793773","DCH","US","United States of America","Oregon","Portland","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"915895811","915896081","DCH","US","United States of America","California","San Francisco","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"915949616","915949616","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"916007929","916007929","PUB","US","United States of America","California","San Francisco","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"916074221","916074221","PUB","IE","Ireland","Dublin","Dublin","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"916240173","916240173","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"916348834","916348834","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"916425707","916425707","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"916507541","916507541","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"916572560","916572560","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"916633765","916633765","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"916702809","916702809","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"916788664","916788664","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"916872157","916872585","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"916926432","916926454","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"916992626","916992793","DCH","JP","Japan","Tokyo","Tokyo","Amazon Data Services Japan","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"917059749","917059749","PUB","SG","Singapore","Singapore","Singapore","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"917087327","917087334","DCH","SG","Singapore","Singapore","Singapore","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"917109395","917109430","DCH","SG","Singapore","Singapore","Singapore","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"917239963","917239963","PUB","IE","Ireland","Dublin","Dublin","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"917302860","917302989","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"917373251","917373251","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","SCANNER","-"
"917440386","917440386","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"917499836","917499836","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"917530804","917530804","PUB","US","United States of America","California","San Francisco","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"917563149","917563291","DCH","US","United States of America","California","San Francisco","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"917596124","917596224","DCH","US","United States of America","California","San Francisco","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"917631158","917631197","DCH","US","United States of America","California","San Francisco","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"917710060","917710209","DCH","SG","Singapore","Singapore","Singapore","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"917748161","917748257","DCH","SG","Singapore","Singapore","Singapore","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"917793546","917793546","PUB","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"917807527","917807550","DCH","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"917969467","917969551","DCH","US","United States of America","California","San Francisco","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"917999937","917999937","PUB","US","United States of America","California","San Francisco","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918015132","918015158","DCH","US","United States of America","California","San Francisco","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"918044620","918044620","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918096993","918097086","DCH","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"918151971","918151971","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918204168","918204168","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918248246","918248246","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918292721","918292730","DCH","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"918346444","918346444","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918397849","918397849","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918447483","918447483","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918503806","918503903","DCH","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"918548671","918548671","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918639020","918639020","PUB","US","United States of America","California","San Francisco","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918663475","918663475","PUB","US","United States of America","California","San Francisco","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"918740874","918740874","PUB","IE","Ireland","Dublin","Dublin","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"918835462","918835598","DCH","US","United States of America","Virginia","Ashburn","Amazon.com Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"918880794","918880794","PUB","US","United States of America","Virginia","Ashburn","Amazon.com Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"918952560","918952693","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"919004224","919004224","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"919064310","919064310","PUB","JP","Japan","Tokyo","Tokyo","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"919113923","919113923","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"919165936","919166193","DCH","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"919211331","919211335","DCH","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"919234230","919234230","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"919256472","919256472","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"919299788","919299788","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"919419978","919419982","DCH","US","United States of America","Virginia","Ashburn","Amazon.com Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"919497320","919497320","PUB","AU","Australia","New South Wales","Sydney","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"919581361","919581714","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Amazon Technologies Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"919665685","919665834","DCH","US","United States of America","Virginia","Ashburn","Amazon.com Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"919746372","919746372","PUB","US","United States of America","Virginia","Ashburn","Amazon.com Inc.","amazon.com","DCH","14618","Amazon.com Inc.","30","-","-"
"919812855","919812881","DCH","US","United States of America","Virginia","Ashburn","Amazon.com Inc.","amazon.com","DCH","14618","Amazon.com Inc.","1","-","-"
"919880395","919880443","DCH","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"919924456","919924458","DCH","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"919976206","919976465","DCH","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","1","-","-"
"920036395","920036395","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"920091937","920091937","PUB","US","United States of America","California","San Francisco","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
"920124185","920124185","PUB","US","United States of America","California","San Francisco","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc.","30","-","-"
