"3118110512","3118110515","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","CSL Data Centre Services Limited","csl.com.mt","DCH"
"3118261210","3118261210","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran","Noyan Abr Arvan Co.","arvan.ir","DCH"
"3118341105","3118341107","VPN","GB","United Kingdom of Great Britain and Northern Ireland","Wales","Newport","Leaseweb UK Limited","leaseweb.com","DCH"
"3118395146","3118395146","PUB","RU","Russian Federation","Severnaya Osetiya, Respublika","Vladikavkaz","Limited Liability Company Irtelcom","irtelcom.ru","DCH"
"3118423206","3118423206","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","IT Hosting Group","king-servers.com","DCH"
"3118520149","3118520166","DCH","NL","Netherlands (Kingdom of the)","Overijssel","Enschede","Novoserve B.V.","novoserve.com","DCH"
"3118623025","3118623025","PUB","ES","Spain","Madrid, Comunidad de","Madrid","SkyQuantum Internet Service LLC","skyquantum.net","DCH"
"3118753714","3118753714","PUB","UA","Ukraine","Cherkaska oblast","Cherkasy","SIA Maklaut","maklaut.lv","DCH"
"3118847492","3118847492","PUB","ES","Spain","Madrid, Comunidad de","San Agustin del Guadalix","Valor Information Technologies S.L.","ipbroker.es","DCH"
"3118926307","3118926320","DCH","FR","France","Ile-de-France","Paris","Shadow SAS","shadow.guru","DCH"
"3118989113","3118989114","PUB","DE","Germany","Schleswig-Holstein","Allee","Innogy Telnet GmbH","rwe.com","DCH"
"3119075793","3119075808","DCH","DE","Germany","Hessen","Frankfurt am Main","First Server Sociedad Limitada","firstbyte.club","DCH"
"3119147462","3119148031","DCH","FR","France","Grand-Est","Cernay","Cirtel Sarl","cirtel.net","DCH"
"3119256671","3119256675","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","LLC Internet Tehnologii","noc.su","DCH"
"3119339079","3119339209","DCH","IR","Iran (Islamic Republic of)","Fars","Shahid","Shabakieh Isfahan Co PJSC","shabakieh.com","DCH"
"3119437145","3119437158","DCH","TW","Taiwan (Province of China)","Taipei","Taipei","MYS Ltd","mys.co.uk","DCH"
"3119545044","3119545044","DCH","US","United States of America","Virginia","Gainesville","Invermae Solutions SL","ukservers.com","DCH"
"3119629916","3119629916","PUB","PL","Poland","Pomorskie","Gdansk","Abaks","abaks.pl","DCH"
"3119675392","3119676415","DCH","RU","Russian Federation","Moskva","Moscow","Data Storage Center JSC","rt.ru","DCH"
"3119811760","3119811760","PUB","UA","Ukraine","Dnipropetrovska oblast","Dnipro","Traditional LLC","fregat.ua","DCH"
"3119825906","3119825906","VPN","DE","Germany","Baden-Wurttemberg","Karlsruhe","netcup GmbH","netcup.de","DCH"
"3119940159","3119940164","DCH","SE","Sweden","Stockholms lan","Stockholm","W1N Ltd","w1n.nl","DCH"
"3120044903","3120044903","DCH","RU","Russian Federation","Rostovskaya oblast'","Rostov-na-Donu","Next Limited","nextlir.com","DCH"
"3120180867","3120180867","PUB","RU","Russian Federation","Moskva","Moscow","AdminVPS OOO","adminvps.ru","DCH"
"3120245836","3120245836","PUB","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Bedrock Networks LLC","breezein.net","DCH"
"3120375887","3120375888","PUB","RU","Russian Federation","Rostovskaya oblast'","Donetsk","Level-MSK Ltd.","level-msk.net","DCH"
"3120433610","3120433633","DCH","FR","France","Ile-de-France","Paris","UNYC SAS","unyc.io","DCH"
"3120734844","3120734846","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","IQWeb FZ-LLC","iqweb.io","DCH"
"3122736018","3122736034","DCH","EC","Ecuador","Guayas","Guayaquil","IFX Networks Argentina S.R.L.","ifxnetworks.com","DCH"
"3126872505","3126872507","DCH","VE","Venezuela (Bolivarian Republic of)","Distrito Capital","Caracas","Gold Data C.A.","golddata.net","DCH"
"3132293974","3132293974","PUB","MX","Mexico","Queretaro","Queretaro","Mexico ISP","dana.com","DCH"
"3132299939","3132299942","VPN","MX","Mexico","Queretaro","Queretaro","Mexico ISP","dana.com","DCH"
"3132308820","3132308820","PUB","US","United States of America","New York","New York City","Computer Company","fxdana-dns.com","DCH"
"3133809304","3133809351","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Locaweb Servicos de Internet S/A","locaweb.com.br","DCH"
"3136521728","3136521983","VPN","TR","Turkiye","Izmir","Vatan","Next Limited","nextlir.com","DCH"
"3137409060","3137409060","PUB","BR","Brazil","Sao Paulo","Sao Paulo","Vero S.A","verointernet.com.br","ISP"
"3143030712","3143030731","DCH","BR","Brazil","Sao Paulo","Sao Paulo","T-Systems do Brasil Ltda.","t-systems.com.br","DCH"
"3144631356","3144631359","DCH","BR","Brazil","Ceara","Fortaleza","Koetz Representacoes Ltda","hostweb.com.br","DCH"
"3154155589","3154155589","PUB","KZ","Kazakhstan","Ulytau oblysy","Kazakhstan","Jusan Mobile JSC","jusanmobile.kz","DCH"
"3156742514","3156742514","DCH","DE","Germany","Sachsen","Falkenstein","Unihsot Inc.","your-server.de","DCH"
"3156802672","3156802703","DCH","DE","Germany","Sachsen","Falkenstein","Hetzner Online GmbH","hetzner.de","DCH"
"3158347453","3158347453","VPN","LV","Latvia","Riga","Riga","Baxet Group Inc.","baxet.com","DCH"
"3158856371","3158856373","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","LeaderTelecom B.V.","leadertelecom.nl","DCH"
"3160166074","3160166125","DCH","LV","Latvia","Riga","Riga","SIA Nano IT","nano.lv","DCH"
"3160271283","3160271285","DCH","PT","Portugal","Lisboa","Lisbon","Dotsi Lda","offpoet.net","DCH"
"3161490646","3161490772","DCH","LV","Latvia","Riga","Riga","SIA Bite Latvija","bite.lv","DCH"
"3161643138","3161643138","PUB","UA","Ukraine","Avtonomna Respublika Krym","Simferopol","Comfort XXI Century Ltd.","azovnet.com","DCH"
"3161938487","3161938487","PUB","RO","Romania","Ilfov","Popesti-Leordeni","Terra Nova Internet Operations Ltd.","nova.earth","DCH"
"3162073096","3162073096","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran","Noyan Abr Arvan Co.","arvan.ir","DCH"
"3162076324","3162076324","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran","Noyan Abr Arvan Co.","arvan.ir","DCH"
"3162351428","3162351429","DCH","TR","Turkiye","Izmir","Karabaglar","Hiperonline Iletisim Hizmetleri San. Tic. Ltd. Sti.","hiperonline.com.tr","DCH"
"3162669484","3162669485","DCH","RU","Russian Federation","Moskva","Zelenograd","Biterika Group LLC","biterika.ru","DCH"
"3162684073","3162684073","VPN","RU","Russian Federation","Moskva","Zelenograd","Biterika Group LLC","biterika.ru","DCH"
"3162692938","3162692938","PUB","RU","Russian Federation","Moskva","Zelenograd","Biterika Group LLC","biterika.ru","DCH"
"3163134047","3163134050","DCH","AT","Austria","Wien","Vienna","Evolus IT Solutions GmbH","evolus-it.com","DCH"
"3163472599","3163472734","DCH","HU","Hungary","Budapest","Budapest","2Connect Telecommunications Infrastructure & Network Services Ltd.","2connect.com","DCH"
"3164496456","3164496456","PUB","IR","Iran (Islamic Republic of)","Khorasan-e Razavi","Mashhad","Parvaresh Dadeha Co. Private Joint Stock","dpco.net","DCH"
"3164948796","3164948799","DCH","BE","Belgium","Vlaams-Brabant","Zaventem","OVH SAS","ovh.com","DCH"
"3164992046","3164992168","DCH","FR","France","Ile-de-France","Paris","OVH SAS","ovh.com","DCH"
"3165021277","3165021277","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","DigitalOcean LLC","digitalocean.com","DCH"
"3165045842","3165045866","DCH","SG","Singapore","Singapore","Singapore","DigitalOcean LLC","digitalocean.com","DCH"
"3165059538","3165059543","DCH","SG","Singapore","Singapore","Singapore","DigitalOcean LLC","digitalocean.com","DCH"
"3166569392","3166569392","PUB","LT","Lithuania","Vilniaus apskritis","Vilnius","EDIS GmbH","edis.at","DCH"
"3166575500","3166575500","PUB","LV","Latvia","Riga","Riga","EDIS GmbH","edis.at","DCH"
"3166615331","3166615336","DCH","UA","Ukraine","Khmelnytska oblast","Khmel'nyts'kyy","Global Technologies of Ukraine LLC","gtu.net.ua","DCH"
"3167740832","3167740839","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Amsterdam","amsterdam.nl","DCH"
"3168076332","3168076376","DCH","RO","Romania","Bucuresti","Bucharest","Sil Miro Com SRL","landnet.ro","DCH"
"3168151286","3168151287","DCH","LT","Lithuania","Vilniaus apskritis","Vilnius","EDIS GmbH","edis.at","DCH"
"3168218880","3168218887","DCH","IT","Italy","Emilia-Romagna","San Lazzaro di Savena","Lepida S.c.p.A.","lepida.it","DCH"
"3168960673","3168960673","VPN","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Digital Ocean Inc.","digitalocean.com","DCH"
"3169003520","3169003694","DCH","RU","Russian Federation","Permskiy kray","Malaya","Prometey LLC","ptspb.ru","DCH"
"3169896960","3169897234","DCH","RO","Romania","Mures","Tarnaveni","TV Adler Trading SRL","netprotect.ro","DCH"
"3169973760","3169974015","VPN","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Hydra Communications Ltd","zare.com","DCH"
"3170231959","3170231959","PUB","DE","Germany","Sachsen","Falkenstein","Cloud FSN1","your-server.de","DCH"
"3170294660","3170294660","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","Saint Albans","Portfast Ltd","portfast.co.uk","DCH"
"3170297375","3170298111","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","JSC Selectel","selectel.com","DCH"
"3170878504","3170878504","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Internet Utilities Europe and Asia Limited","cyberassets.ae","DCH"
"3173265776","3173265807","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Scala Data Centers","scaladatacenters.com","DCH"
"3176405385","3176405385","PUB","BR","Brazil","Rio de Janeiro","Rio de Janeiro","Age Solucoes em Conectvidade","datacorpore.com.br","DCH"
"3179095960","3179095967","DCH","BR","Brazil","Sao Paulo","Cotia","Cirion Technologies do Brasil Ltda.","ciriontechnologies.com","DCH"
"3187714155","3187714158","DCH","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","Grupo Solunet SRL","solunet.com.ar","DCH"
"3187840251","3187840252","PUB","NL","Netherlands (Kingdom of the)","Zuid-Holland","Naaldwijk","WorldStream LATAM B.V","worldstream.nl","DCH"
"3187954704","3187954704","PUB","CL","Chile","Valparaiso","Vina del Mar","Inetamericas Comunicaciones Limitada","inetamericas.cl","DCH"
"3189934575","3189934576","DCH","PA","Panama","Panama","Panama","International Call Center","iccspanama.com","DCH"
"3191129897","3191129905","DCH","EC","Ecuador","Guayas","Guayaquil","IXP Ecuador","ixp.ec","DCH"
"3191693481","3191693481","PUB","GT","Guatemala","Guatemala","Guatemala City","IFX Networks Colombia","ifxnetworks.com","DCH"
"3193111736","3193111736","PUB","BR","Brazil","Sao Paulo","Sao Paulo","X Net","xnet.kz","DCH"
"3193735546","3193735546","DCH","SG","Singapore","Singapore","Singapore","A2 Hosting Inc.","a2hosting.com","DCH"
"3193742308","3193742308","PUB","US","United States of America","Delaware","Middletown","Northern Cable and Fiber LLC","northerncablefiber.com","DCH"
"3193889543","3193889545","DCH","VE","Venezuela (Bolivarian Republic of)","Distrito Capital","Caracas","IFX Networks Venezuela C.A.","ifxnetworks.com","DCH"
"3194603520","3194604263","DCH","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","Elserver S.R.L","outservers.net","DCH"
"3194911744","3194911999","DCH","CL","Chile","Region Metropolitana de Santiago","Santiago","Ingenieria Opendrive Limitada","opendrive.cl","DCH"
"3195011761","3195011761","PUB","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","Grupo Solunet SRL","solunet.com.ar","DCH"
"3195014417","3195014417","PUB","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","Grupo Solunet SRL","solunet.com.ar","DCH"
"3195016901","3195016907","DCH","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","Grupo Solunet SRL","solunet.com.ar","DCH"
"3195204144","3195204151","DCH","VE","Venezuela (Bolivarian Republic of)","Distrito Capital","Caracas","AdministradoraVipasorin","golddata.net","DCH"
"3195541392","3195541407","DCH","SV","El Salvador","San Salvador","San Salvador","Segacorp S. A. de C. V.","navega.com","DCH"
"3195785505","3195785505","DCH","US","United States of America","New York","New York City","Mary J Haith","mananahostingtec.com","DCH"
"3200519104","3200519135","DCH","CL","Chile","Region Metropolitana de Santiago","Santiago","Television Nacional de Chile","tvn.cl","DCH"
"3201843580","3201843583","DCH","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","Cirion Technologies Argentina S.A.","ciriontechnologies.com","DCH"
"3201866968","3201866975","DCH","CO","Colombia","Distrito Capital de Bogota","Bogota","Cirion Technologies Argentina S.A.","ciriontechnologies.com","DCH"
"3201905520","3201905527","DCH","CO","Colombia","Distrito Capital de Bogota","Bogota","Imevi Ltd.","level3.net","DCH"
"3203340065","3203340065","PUB","PE","Peru","Ica","Paracas","Telefonica del Peru S.A.A.","telefonica.com.pe","ISP/MOB"
"3206879840","3206879840","PUB","BR","Brazil","Espirito Santo","Ibatiba","Micron Servicos de Tecnologia Ltda","bgp.net.br","DCH"
"3207351815","3207351815","PUB","AT","Austria","Wien","Vienna","GigaGroup Sp. z o.o.","dtk.digital","DCH"
"3210747231","3210747231","VPN","US","United States of America","Texas","Victoria","Nearoute Limited","nearoute.io","DCH"
"3210761567","3210761568","DCH","TR","Turkiye","Ankara","Ankara","Internet Utilities Europe and Asia Limited","cyberassets.ae","DCH"
"3210769895","3210769901","PUB","US","United States of America","California","Los Angeles","Cyber Assets Fzco","cyberassets.ae","DCH"
"3210784239","3210784239","DCH","UA","Ukraine","Kyiv","Kyiv","Cyber Assets Fzco","cyberassets.ae","DCH"
"3210823326","3210823326","DCH","AR","Argentina","Corrientes","Corrientes","Enlace Soluciones Informaticas SRL","enlacesrl.com.ar","DCH"
"3211077413","3211077413","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Saint Albans","Internet Utilities Europe and Asia Limited","cyberassets.ae","DCH"
"3211091051","3211091053","DCH","DE","Germany","Hessen","Frankfurt am Main","Internet Utilities Europe and Asia Limited","cyberassets.ae","DCH"
"3211099570","3211099570","PUB","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","Cyber Assets Fzco","cyberassets.ae","DCH"
"3211115617","3211115617","PUB","US","United States of America","California","Los Angeles","Cyber Assets Fzco","cyberassets.ae","DCH"
"3211147398","3211147398","VPN","CR","Costa Rica","San Jose","San Jose","NAVEGALO S.A.","navegalo.com","DCH"
"3211173173","3211173173","DCH","US","United States of America","New York","New York City","Corporate Network","whitelabelcolo.com","DCH"
"3211176579","3211176579","DCH","US","United States of America","New York","New York City","Cheryl Melton","webline-services.hn","DCH"
"3211197975","3211197976","PUB","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","IPRED","bunarsrl.com.ar","DCH"
"3219804246","3219804246","DCH","BR","Brazil","Sao Paulo","Sumare","Microsoft 272945 Brasil LTDA","microsoft.com","DCH"
"3219873922","3219873922","PUB","BR","Brazil","Sao Paulo","Campinas","Microsoft 272945 Brasil LTDA","microsoft.com","DCH"
"3221008959","3221008964","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Locaweb Servicos de Internet S/A","locaweb.com.br","DCH"
"3221424672","3221424678","DCH","US","United States of America","California","Rancho Cucamonga","RackNerd LLC","racknerd.com","DCH"
"3221444128","3221444128","PUB","US","United States of America","California","Rancho Cucamonga","RackNerd LLC","racknerd.com","DCH"
"3221456704","3221456741","DCH","US","United States of America","California","Rancho Cucamonga","RackNerd LLC","racknerd.com","DCH"
"3221474648","3221474687","DCH","US","United States of America","New York","Buffalo","HostPapa","hostpapa.com","DCH"
"3221578240","3221578495","DCH","US","United States of America","California","San Diego","Automated Systems Inc.","asiweb.com","DCH"
"3221874870","3221874870","PUB","US","United States of America","California","San Jose","Oracle Corporation","oracle.com","DCH"
"3223408626","3223408626","VPN","US","United States of America","Illinois","Chicago","The Boeing Company","boeing.com","COM"
"3223980032","3223980287","DCH","US","United States of America","California","Palo Alto","Teleos Research","teleos.com","DCH"
"3224743211","3224743211","PUB","SG","Singapore","Singapore","Singapore","Linode LLC","linode.com","DCH"
"3225657873","3225657873","DCH","US","United States of America","Florida","Miami Beach","Myriad Networks LLC","myriadnetworks.com","DCH"
"3225922595","3225922595","VPN","IT","Italy","Lombardia","Milan","PVDataNet AB","pvdatanet.com","DCH"
"3226575908","3226575911","DCH","CA","Canada","British Columbia","Kamloops","iTel Networks Inc","itel.com","DCH"
"3227457093","3227457103","DCH","US","United States of America","New Jersey","Newark","OVH","ovh.com","DCH"
"3227717576","3227717583","DCH","CA","Canada","Quebec","Beauharnois","OVH Hosting Inc.","ovh.com","DCH"
"3227761516","3227761517","VPN","CA","Canada","Quebec","Beauharnois","OVH Hosting Inc.","ovh.com","DCH"
"3227862658","3227862658","DCH","US","United States of America","Virginia","Glen Allen","Decrypt","decryptresearch.co.uk","DCH"
"3228537120","3228537123","DCH","US","United States of America","New York","Rochester","Centrilogic Inc.","centrilogic.com","DCH"
