"3111027450","3111027454","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Ivan Bulavkin","onerinvestments.com","DCH","62240","Clouvider Limited"
"3111102070","3111102070","PUB","UA","Ukraine","Avtonomna Respublika Krym","Simferopol","Comfort XXI Century Ltd.","azovnet.com","DCH","204144","Comfort XXI Century Ltd."
"3111186059","3111186059","PUB","UA","Ukraine","Avtonomna Respublika Krym","Simferopol","Comfort XXI Century Ltd.","azovnet.com","DCH","204144","Comfort XXI Century Ltd."
"3111223327","3111223807","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","GigaTux Ltd","ukservers.com","DCH","42831","UK Dedicated Servers Limited"
"3111448705","3111448708","VPN","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","Internet Vikings International AB","internetvikings.com","DCH","16312","Internet Vikings International AB"
"3111520005","3111520005","PUB","RO","Romania","Arges","Curtea de Arges","XKLSV Media Solutions GmbH","xklsv.de","DCH","49203","Internet Resources Management SRL"
"3111638470","3111638479","DCH","UA","Ukraine","Vinnytska oblast","Vinnytsia","Kuznichuk Oleksandr Ivanovich","enet.vn.ua","DCH","49223","Everest TV and Radio Company LLC"
"3111797760","3111798307","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Market Harborough","Abtec Network Systems Ltd","abtecnet.com","DCH","199286","Abtec Network Systems Ltd"
"3111857077","3111857078","PUB","RU","Russian Federation","Voronezhskaya oblast'","Gor'kogo","Citylan LLC","yandex.ru","DCH","6704","Citylan LLC"
"3111982739","3111982745","DCH","IR","Iran (Islamic Republic of)","Tehran","Tehran","Hesabgar Pardaz Gharb PJSC","taknet.ir","DCH","48359","Hesabgar Pardaz Gharb PJSC"
"3112061425","3112061425","DCH","US","United States of America","New Jersey","Secaucus","Centrix Web Services LLC","centrixweb.com","DCH","207023","Centrix Web Services LLC"
"3112141056","3112141311","DCH","ES","Spain","Valenciana, Comunidad","Picassent","Cloudeus SL","cloud.eus","DCH","62033","Cloudeus SL"
"3112254720","3112254720","DCH","DK","Denmark","Hovedstaden","Copenhagen","Zencurity ApS","zencurity.dk","DCH","210731","Forening for Dotsrc"
"3112290000","3112290000","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran","Pishgaman Tejarat Sayar Company (Private Joint Stock)","shabdiznet.com","DCH","49100","Pishgaman Toseeh Ertebatat Company (Private Joint Stock)"
"3112293868","3112293868","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran","Pishgaman Tejarat Sayar Company (Private Joint Stock)","shabdiznet.com","DCH","49100","Pishgaman Toseeh Ertebatat Company (Private Joint Stock)"
"3112318544","3112318547","DCH","UA","Ukraine","Kyiv","Kyiv","Demenin B.V.","demenin.net","DCH","41985","StarGroup LLC"
"3112469889","3112469890","DCH","NL","Netherlands (Kingdom of the)","Zuid-Holland","Naaldwijk","WorldStream B.V.","worldstream.nl","DCH","49981","WorldStream B.V."
"3112565439","3112565440","VPN","DE","Germany","Brandenburg","Karlsruhe","Contabo GmbH","contabo.com","DCH","51167","Contabo GmbH"
"3112625221","3112625221","VPN","BG","Bulgaria","Ruse","Ruse","Netbox Ltd","netbox-bg.com","DCH","61071","Netbox Ltd"
"3112672256","3112672280","DCH","AE","United Arab Emirates","Dubayy","Dubai","Emirates Telecom Systems FZ","cyberassets.ae","DCH","57511","Innovative Telecom Systems Fze"
"3112772653","3112772661","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Hydra Communications Ltd","zare.com","DCH","25369","Hydra Communications Ltd"
"3112896368","3112896368","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","AH Cloud Ltd","allhost.co.uk","DCH","207108","AH Cloud Ltd"
"3112941213","3112941213","PUB","IT","Italy","Campania","San Felice a Cancello","Novaconn SRL","novaconn.it","DCH","203462","Novaconn SRL"
"3113001826","3113001826","PUB","RU","Russian Federation","Tambovskaya oblast'","Tambov","LANTA Ltd","lanta-net.ru","DCH","41268","LANTA Ltd"
"3113059354","3113059354","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran","Sefroyek Pardaz Engineering PJSC","shahrad.net","DCH","48715","Sefroyek Pardaz Engineering PJSC"
"3113127592","3113127592","PUB","NL","Netherlands (Kingdom of the)","Overijssel","Haaksbergen","Prelution","prelution.nl","DCH","44541","Jochem Stobbe Trading As Prelution"
"3113168197","3113168197","DCH","US","United States of America","Michigan","Ann Arbor","A2 Hosting LLC","a2webhosting.com","DCH","55293","A2 Hosting Inc."
"3113276496","3113276501","DCH","IT","Italy","Piemonte","Mergozzo","Emisfera Societa Cooperativa","emisfera.it","DCH","41644","Emisfera Societa' Cooperativa"
"3113367193","3113367199","DCH","PL","Poland","Dolnoslaskie","Lubin","Kamnet","kamnet.pl","DCH","198537","Kamil Turon Trading as Kamnet"
"3113494380","3113494380","PUB","RU","Russian Federation","Moskva","Moscow","JSC MediaSoft Ekspert","mtw.ru","DCH","48347","JSC MediaSoft Ekspert"
"3113613195","3113613198","DCH","RU","Russian Federation","Samarskaya oblast'","Tolyatti","Optik Line LLC","optikline.com","DCH","43273","Optik Line LLC"
"3113718387","3113718395","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Poole","FatDisco Ltd","fatdisco.com","DCH","198100","Wap.ac Ltd"
"3113858517","3113858531","DCH","FI","Finland","Uusimaa","Helsinki","WorkTitans B.V.","pq.hosting","DCH","44477","PQ Hosting Plus S.r.l."
"3114002663","3114002663","PUB","US","United States of America","-","-","Agium LLC","agium.com","DCH","62240","Clouvider Limited"
"3114128659","3114128659","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Servers Tech Fzco","vdsina.com","DCH","216071","Servers Tech Fzco"
"3114213872","3114213879","DCH","DE","Germany","Hessen","Frankfurt am Main","GELSEN-NET Kommunikationsgesellschaft mbH","gelsen-net.de","DCH","16024","GELSEN-NET Kommunikationsgesellschaft mbH"
"3114379736","3114379738","DCH","FR","France","Ile-de-France","Paris","Shadow SAS","shadow.guru","DCH","64476","Shadow SAS"
"3114401367","3114401367","DCH","CZ","Czechia","Jihomoravsky kraj","Brno","IP Node s.r.o.","ipnode.cz","DCH","10753","Level 3 Parent LLC"
"3114471486","3114471486","DCH","SE","Sweden","Stockholms lan","Stockholm","MG Customers Net","missgroup.com","DCH","200719","Miss Hosting AB"
"3114528711","3114528711","PUB","UA","Ukraine","Avtonomna Respublika Krym","Simferopol","Comfort XXI Century Ltd.","azovnet.com","DCH","204144","Comfort XXI Century Ltd."
"3114641672","3114641681","DCH","RO","Romania","Braila","Victoria","FlokiNET Ehf","flokinet.is","DCH","200651","FlokiNET Ehf"
"3114759920","3114759920","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Thomas Family Investments Limited","globalaxs.net","DCH","212238","DataCamp Limited"
"3114907036","3114907036","PUB","TR","Turkiye","Manisa","Manisa","Moon DC","moondc.com","DCH","34984","Superonline Iletisim Hizmetleri A.S."
"3115033160","3115033160","VPN","FR","France","Auvergne-Rhone-Alpes","Chavanod","Alpes Networks SAS","alpes.net","DCH","211694","Alpes Networks SAS"
"3115177200","3115177203","DCH","IT","Italy","Trentino-Alto Adige","Chiesa","Tecnoservizi S.r.l.","tsnet.it","DCH","62290","Tecnoservizi S.r.l."
"3115276999","3115277055","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","VeloxServ Communications Ltd","veloxserv.co.uk","DCH","3170","VeloxServ Communications Ltd"
"3115372353","3115372354","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Link Web Solutions LLP","linkwebsolutions.com","DCH","207096","Link Web Solutions LLP"
"3115510481","3115510539","DCH","NL","Netherlands (Kingdom of the)","Overijssel","Hengelo","Weserve B.V.","weserve.nl","DCH","208864","Weserve B.V."
"3115638211","3115638237","DCH","NL","Netherlands (Kingdom of the)","Zuid-Holland","Naaldwijk","WorldStream B.V.","worldstream.nl","DCH","49981","WorldStream B.V."
"3115710224","3115710224","PUB","RU","Russian Federation","Novosibirskaya oblast'","Novosibirsk","Adman LLC","adman.com","DCH","35048","Biterika Group LLC"
"3115824384","3115824395","DCH","DE","Germany","Bayern","Nuremberg","DA International Group Ltd.","dagroup.bg","DCH","203380","DA International Group Ltd."
"3115942028","3115942028","PUB","CZ","Czechia","Liberecky kraj","Liberec","a-net Liberec s.r.o.","anetliberec.cz","DCH","31349","a-net Liberec s.r.o."
"3116099662","3116099662","PUB","BR","Brazil","Sao Paulo","Sao Paulo","TerraTransit AG","terratransit.de","DCH","61317","Hivelocity LLC"
"3116205337","3116205339","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","The Center of Dedicated Servers LLC","dedic-center.ru","DCH","51783","The Center of Dedicated Servers LLC"
"3116332421","3116332424","VPN","DE","Germany","Hessen","Frankfurt am Main","UAB Cherry Servers","balticservers.com","DCH","213896","UAB Cherry Servers"
"3116445987","3116445987","VPN","EE","Estonia","Harjumaa","Tallinn","EDIS GmbH","edis.at","DCH","202759","RJ Network OU"
"3116525622","3116525622","PUB","RU","Russian Federation","Rostovskaya oblast'","Azov","IPX - FZCO","iplir.com","DCH","64429","DDS Service LLC"
"3116591351","3116591354","DCH","US","United States of America","New York","New York City","Clouvider Limited","clouvider.co.uk","DCH","62240","Clouvider Limited"
"3116655046","3116655052","VPN","SG","Singapore","Singapore","Singapore","TH SG 10","interfaceall.com","DCH","199967","Think Huge Ltd"
"3116823392","3116823392","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","VPN Consumer London United Kingdom","legaconetworks.nl","DCH","62240","Clouvider Limited"
"3116919675","3116919675","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Greenhost BV","greenhost.nl","DCH","47172","Greenhost BV"
"3116965809","3116965809","PUB","RU","Russian Federation","Moskva","Moscow","Next Limited","nextlir.com","DCH","60840","OJSC Telecom-Service"
"3117050993","3117050993","VPN","ES","Spain","Illes Balears","Mao","Fine Group Servers Solutions LLC","finegroupservers.com","DCH","51765","Oy Crea Nova Hosting Solution Ltd"
"3117120213","3117120216","VPN","ZA","South Africa","Gauteng","Johannesburg","PacketHub S.A.","nordvpn.com","DCH","136787","PacketHub S.A."
"3117202267","3117202268","PUB","TR","Turkiye","Istanbul","Esenyurt","Online Sunucu","onlinesunucu.com.tr","DCH","-","-"
"3117269504","3117269504","PUB","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","TerraTransit AG","terratransit.de","DCH","22427","Gnet Inc."
"3117382912","3117383101","DCH","RO","Romania","Bihor","Oradea","Support Servers LLC","supportwebservers.com","DCH","211462","Andrei Tiberiu Holt"
"3117520744","3117520747","DCH","NL","Netherlands (Kingdom of the)","Drenthe","Borger","VOIPED Wholesale BV","voiped.eu","DCH","204805","VOIPED Wholesale BV"
"3117634195","3117634200","DCH","IT","Italy","Sicilia","Ragusa","Blunova S.r.l.","novaquadri.it","DCH","198380","Blunova S.r.l."
"3117730156","3117730156","PUB","US","United States of America","Washington","Seattle","Amazon.com Inc.","amazon.com","DCH","16509","Amazon.com Inc."
"3117807202","3117807202","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Base Telecommunications LLP","basetelecommunications.net","DCH","205565","Base Telecommunications LLP"
"3117923247","3117923327","DCH","EE","Estonia","Ida-Virumaa","Narva","RJ Network OU","rjnet.ee","DCH","202759","RJ Network OU"
"3117978144","3117978144","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Hydra Communications Ltd","zare.com","DCH","25369","Hydra Communications Ltd"
"3118053851","3118053858","DCH","LB","Lebanon","Beyrouth","Beirut","Cloud S P Sarl","cloudsp-lb.com","DCH","57852","Cloud S P Sarl"
"3118116864","3118117887","DCH","RU","Russian Federation","Moskva","Moscow","Alibaba Cloud (Singapore) Private Limited","alicloud.com","DCH","-","-"
"3118293355","3118293503","VPN","US","United States of America","Texas","Dallas","Home Web Development LLP","webdevelopmenthome.com","DCH","212238","DataCamp Limited"
"3118394437","3118394437","DCH","RU","Russian Federation","Severnaya Osetiya, Respublika","Vladikavkaz","Limited Liability Company Irtelcom","irtelcom.ru","DCH","43530","Limited Liability Company Irtelcom"
"3118423141","3118423141","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","IT Hosting Group","king-servers.com","DCH","57724","DDoS-Guard Ltd"
"3118516166","3118516195","DCH","IE","Ireland","Dublin","Dublin","EasySpace Limited","easyspace.com","DCH","21130","iomart Cloud Services Limited"
"3118631680","3118631935","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Beverwijk","Steam-connect IP B.V.","steam-connect.com","DCH","204589","MainXS Group B.V."
"3118689619","3118689619","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","O.M.C. Computers & Communications Ltd","omc.co.il","DCH","210329","Kamatera Inc"
"3118796544","3118796559","DCH","TR","Turkiye","Istanbul","Istanbul","Hostigger Inc.","hostigger.com","DCH","205399","Hostigger Inc."
"3118926227","3118926241","DCH","FR","France","Ile-de-France","Paris","Shadow SAS","shadow.guru","DCH","-","-"
"3119029504","3119029759","DCH","BG","Bulgaria","Sofia (stolitsa)","Sofia","NS1","as198016.net","DCH","57344","Telehouse EAD"
"3119138653","3119138662","DCH","DE","Germany","Brandenburg","Karlsruhe","Contabo GmbH","contabo.com","DCH","51167","Contabo GmbH"
"3119258278","3119258278","PUB","DE","Germany","Hessen","Frankfurt am Main","Huize Holdings LLC","huize.asia","DCH","400992","ZhouyiSat Communications"
"3119364512","3119364512","PUB","LT","Lithuania","Vilniaus apskritis","Vilnius","W1N Ltd","w1n.nl","DCH","136258","BrainStorm Network Inc"
"3119501421","3119501761","DCH","DE","Germany","Nordrhein-Westfalen","Dusseldorf","Contabo GmbH","contabo.com","DCH","51167","Contabo GmbH"
"3119629952","3119629952","PUB","PL","Poland","Pomorskie","Gdansk","Abaks","abaks.pl","DCH","41297","Adam Dlugosz Trading as Abaks"
"3119706779","3119706780","VPN","DE","Germany","Hessen","Frankfurt am Main","Evowise SRL","evowise.com","DCH","9009","M247 Europe SRL"
"3119811917","3119811918","PUB","UA","Ukraine","Dnipropetrovska oblast","Dnipro","Traditional LLC","fregat.ua","DCH","15377","Traditional LLC"
"3119848012","3119848012","DCH","FR","France","Auvergne-Rhone-Alpes","La Mure","Master Route LLC","masteroute.com","DCH","206070","Master Route LLC"
"3119951457","3119951463","VPN","US","United States of America","California","San Francisco","Bright Data Limited","luminati.io","DCH","207990","HostRoyale Technologies Pvt Ltd"
"3120085830","3120085986","DCH","SG","Singapore","Singapore","Singapore","Akari Networks Limited","akrn.net","DCH","38136","Akari Networks Limited"
"3120181247","3120181247","DCH","RU","Russian Federation","Moskva","Moscow","AdminVPS OOO","adminvps.ru","DCH","211183","AdminVPS OOO"
"3120352080","3120352255","DCH","AT","Austria","Karnten","Wolfsberg","Wob Beteiligungs GmbH","blistermed.at","DCH","211629","Wob Beteiligungs GmbH"
"3120508041","3120508045","DCH","IQ","Iraq","Dahuk","Dahuk","Valin Company for General Trading and Communication Ltd","valeenonline.com","DCH","205254","Valin Company for General Trading and Communication Ltd"
"3122400007","3122400008","DCH","CO","Colombia","Cundinamarca","Soacha","Colombia Teleconet SAS","colombiateleconetsas.com","DCH","19429","Latin American and Caribbean IP Address Regional Registry"
"3124852879","3124852879","VPN","US","United States of America","New York","New York City","IT Services","laceibanetsociety.com","DCH","263740","Corporacion Laceibanetsociety"
"3132294236","3132294267","VPN","MX","Mexico","Queretaro","Queretaro","Mexico ISP","dana.com","DCH","52393","Corporacion Dana S.A."
"3132302148","3132302148","PUB","US","United States of America","New York","New York City","Computer Company","fxdana-dns.com","DCH","52393","Corporacion Dana S.A."
"3132893977","3132893977","PUB","VE","Venezuela (Bolivarian Republic of)","Lara","Barquisimeto","Corporacion Telemic C.A.","inter.com.ve","ISP","21826","Latin American and Caribbean IP Address Regional Registry"
"3135388359","3135388359","PUB","BR","Brazil","Rio de Janeiro","Rio de Janeiro","VirtuaServer Informatica Ltda","virtuaserver.com.br","DCH","262954","VirtuaServer Informatica Ltda"
"3139078217","3139078217","VPN","BR","Brazil","Sao Paulo","Sao Paulo","Claro S.A.","claro.com.br","MOB","22085","Latin American and Caribbean IP Address Regional Registry"
"3143030952","3143030959","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Estre Ambiental S/A","t-systems.com.br","DCH","53070","T-Systems do Brasil Ltda."
"3144469415","3144469421","DCH","BR","Brazil","Amapa","Macapa","Bytecap Ltda","eveocloud.net","DCH","53107","Eveo S.A."
"3153689649","3153689649","DCH","MX","Mexico","Nuevo Leon","Juarez","IP Matrix S.A. de C.V.","transtelco.net","DCH","32098","Transtelco Inc"
"3156384419","3156384497","DCH","DE","Germany","Sachsen","Falkenstein","Hetzner Online GmbH","hetzner.de","DCH","24940","Hetzner Online GmbH"
"3156781031","3156781049","DCH","DE","Germany","Bayern","Gunzenhausen","Hetzner Online GmbH","hetzner.de","DCH","24940","Hetzner Online GmbH"
